OBJECTID,ATCOCODE,GRIDTYPE,EASTING,NORTHING,LON,LAT,COMMONNAME,IDENTIFIER,DIRECTION,STREET,LANDMARK,NATGAZID,NATGAZLOCA,PARENTLOCA,GRANDPAREN,TOWN,SUBURB,STOPTYPE,BUSSTOPTYP,BUSREGISTR,RECORDSTAT,NOTES,LOCALITYCE,SMSNUMBER,LASTCHANGE
609,410000024443,,437638,557255,-1.41449000000,54.90860000000,PALLION,N,N,ST LUKES TERRACE,OUTSIDE THE POST OFFICE,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,PALLION,BCT,MKD,PPT,ACT,,Y,,31/01/2005
610,410000024444,,437724,556780,-1.41321000000,54.90433000000,PALLION ROAD,N,N,PALLION ROAD,OPPOSITE PALLION HALL AND CLUB,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,PALLION,BCT,MKD,OTH,ACT,,Y,,02/02/2005
611,410000024445,,437860,556552,-1.41112000000,54.90227000000,ROYAL HOSPITAL KAYLL ROAD,N,N,KAYLL ROAD,OUTSIDE HENDERSON ROAD JUNCTION,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,17/01/2005
612,410000024446,,437932,556410,-1.41002000000,54.90099000000,ROYAL HOSPITAL KAYLL ROAD,N,N,KAYLL ROAD,OUTSIDE ST GABRIELS CHURCH HALL,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,07/06/2005
613,410000024447,,438035,556171,-1.40844000000,54.89883000000,ORMONDE STREET,S,S,ORMONDE STREET,OUTSIDE SYDENHAM TERRACE JUNCTION,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
614,410000024448,,438235,555800,-1.40537000000,54.89548000000,BARNES PARK ROAD,S,S,BARNES PARK ROAD,OPPOSITE BARNES PARK ENTRANCE TO BOWLING GREENS,E0030986,Humbledon,,,SL,BARNES PARK,BCT,MKD,OTH,ACT,,Y,,21/01/2005
615,410000024449,,438604,555502,-1.39966000000,54.89278000000,QUEEN ALEX RD S/LAND E/B,E,E,QUEEN ALEX ROAD,OUTSIDE ST NICHOLAS' CHURCH,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
616,410000024450,,438879,555480,-1.39538000000,54.89256000000,QUEEN ALEX RD S/LAND E/B,E,E,QUEEN ALEXANDRA ROAD,OUTSIDE MEADOWSIDE LEADING TO ST MARYS PRIM SCH,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,02/02/2005
617,410000024451,,439259,555451,-1.38946000000,54.89227000000,QUEEN ALEX RD S/LAND E/B,E,E,QUEEN ALEXANDRA ROAD,OUTSIDE ST TIMOTHY'S CHURCH,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
618,410000024452,,439403,555360,-1.38722000000,54.89144000000,QUEEN ALEX RD S/LAND S/B,N,N,QUEEN ALEXANDRA ROAD,OPPOSITE THE ROSEDENE PUBLIC HOUSE,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
619,410000024453,,439552,555184,-1.38492000000,54.88985000000,QUEEN ALEX RD S/LAND S/B,SE,SE,QUEEN ALEXANDRA ROAD,OUTSIDE ASHBROOKE RANGE JUNCTION,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
620,410000024454,,439757,555064,-1.38175000000,54.88875000000,EYE INFIRMARY,E,E,QUEEN ALEXANDRA ROAD,OUTSIDE THE SUNDERLAND EYE INFIRMARY,E0030939,Hendon (Sunderland Urban Area),Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,PPT,ACT,,Y,,01/03/2005
621,410000024455,,439756,555053,-1.38176000000,54.88865000000,EYE INFIRMARY,W,W,QUEEN ALEXANDRA ROAD,OPPOSITE THE SUNDERLAND EYE INFIRMARY,E0030939,Hendon (Sunderland Urban Area),Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,PPT,ACT,,Y,,01/03/2005
622,410000024456,,439546,555176,-1.38502000000,54.88978000000,QUEEN ALEX RD S/LAND N/B,NW,NW,QUEEN ALEXANDRA ROAD,OUTSIDE GREYSTOKE AVENUE JUNCTION,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
623,410000024457,,439397,555349,-1.38732000000,54.89134000000,QUEEN ALEX RD S/LAND N/B,N,N,QUEEN ALEXANDRA ROAD,OUTSIDE THE ROSEDENE PUBLIC HOUSE,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
624,410000024458,,439018,555459,-1.39321000000,54.89236000000,QUEEN ALEX RD S/LAND W/B,W,W,QUEEN ALEXANDRA ROAD,45M WEST OF FAIRHOLME ROAD JUNCTION,E0030735,Ashbrooke,Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,21/01/2005
625,410000024459,,438919,555467,-1.39475000000,54.89244000000,QUEEN ALEX RD S/LAND W/B,W,W,QUEEN ALEXANDRA ROAD,OUTSIDE JUNCTION NEWLANDS AVENUE,E0030735,Ashbrooke,Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,21/01/2005
626,410000024461,,438674,555486,-1.39857000000,54.89263000000,QUEEN ALEXANDER ROAD,W,W,QUEEN ALEXANDRA ROAD,50M EAST OPPOSITE VICARAGE/ST NICHOLAS CHURCH,E0030735,Ashbrooke,Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,02/02/2005
627,410000024462,,438499,555500,-1.40130000000,54.89277000000,BARNES PARK,W,W,QUEEN ALEXANDRA ROAD,OPPOSITE THE BARNES PUBLIC HOUSE,E0030986,Humbledon,,,SL,BARNES PARK,BCT,MKD,PPT,ACT,,Y,,21/01/2005
628,410000024464,,438354,555616,-1.40354000000,54.89382000000,BARNES PARK ROAD,N,N,BARNES PARK ROAD,OUTSIDE TENNIS COURTS,E0030986,Humbledon,,,SL,BARNES PARK,BCT,MKD,PPT,ACT,,Y,,21/01/2005
629,410000024465,,438228,555793,-1.40548000000,54.89542000000,BARNES PARK ROAD,N,N,BARNES PARK ROAD,OUTSIDE BARNES PARK ENTRANCE TO BOWLING GREENS,E0030986,Humbledon,,,SL,BARNES PARK,BCT,MKD,OTH,ACT,,Y,,21/01/2005
630,410000024466,,438173,555887,-1.40633000000,54.89627000000,BARNES PARK RD S/LAND N/B,N,N,BARNES PARK ROAD,OUTSIDE BARNES VIEW JUNCTION,E0030986,Humbledon,,,SL,BARNES PARK,BCT,MKD,OTH,ACT,,Y,,21/01/2005
631,410000024467,,438022,556181,-1.40864000000,54.89892000000,ORMONDE STREET,N,N,ORMONDE STREET,OUTSIDE GENERAL GRAHAM STREET JUNCTION,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
632,410000024468,,439188,556195,-1.39046000000,54.89896000000,THORNHOLME RD THORNHILL S,SW,SW,THORNHOLME ROAD,OUTSIDE THORNHILL PARK SCHOOL THORNHOLME UNIT,E0030735,Ashbrooke,Sunderland Urban Area,,SL,THORNHOLME,BCT,MKD,OTH,ACT,,Y,,21/01/2005
633,410000024469,,439069,556109,-1.39233000000,54.89820000000,THORNHOLME RD THORNHILL S,SW,SW,THORNHOLME ROAD,OUTSIDE THORNHILL PARK SCHOOL,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
634,410000024470,,438529,555438,-1.40084000000,54.89221000000,BARNES PARK SILKSWORTH LANE,S,S,SILKSWORTH LANE,25M SOUTH OUTSIDE SURGERY,E0030986,Humbledon,,,SL,TUNSTALL,BCT,MKD,PPT,ACT,,Y,,21/01/2005
635,410000024471,,438450,555224,-1.40210000000,54.89029000000,SILKSWORTH LN SILKSWTH S/,S,S,SILKSWORTH LANE,OUTSIDE CROSSLEA AVENUE JUNCTION,E0030986,Humbledon,,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,21/01/2005
636,410000024472,,438444,555263,-1.40219000000,54.89064000000,SILKSWORTH LA SILKSWTH N/,N,N,SILKSWORTH LANE,50M NORTH OPPOSITE CROSSLEA AVENUE,E0030986,Humbledon,,,SL,HUMBLEDON,BCT,MKD,OTH,ACT,,Y,,21/01/2005
637,410000024473,,438518,555437,-1.40101000000,54.89220000000,BARNES PARK SILKSWORTH LANE,N,N,SILKSWORTH LANE,30M SOUTH  OPPOSITE SURGERY,E0030986,Humbledon,,,SL,HUMBLEDON,BCT,MKD,PPT,ACT,,Y,,21/01/2005
638,410000024474,,438994,556069,-1.39350000000,54.89784000000,THORNHOLME RD THORNHILL N,E,E,THORNHOLME ROAD,OPPOSITE THORNHILL SCHOOL,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,02/02/2005
639,410000024475,,439206,556223,-1.39018000000,54.89921000000,THORNHOLME RD THORNHILL-N,E,E,THORNHOLME ROAD,OPPOSITE THORNHILL PARK SCHOOL THORNHOLME UNIT,E0030735,Ashbrooke,Sunderland Urban Area,,SL,ASHBROOKE,BCT,MKD,OTH,ACT,,Y,,21/01/2005
640,410000024476,,439054,556558,-1.39250000000,54.90223000000,ROYAL COURTS,W,W,BURN PARK ROAD,OUTSIDE ROYAL COURTS APARTMENTS,E0030735,Ashbrooke,Sunderland Urban Area,,SL,BISHOPWEARMOUTH,BCT,MKD,PPT,ACT,,Y,,08/05/2005
641,410000024477,,438788,556386,-1.39667000000,54.90071000000,BURN PARK ROAD DURHAM ROAD,NE,NE,BURN PARK ROAD,OUTSIDE THORNHILL METHODIST CHURCH,E0030735,Ashbrooke,Sunderland Urban Area,,SL,THORNHOLME,BCT,MKD,OTH,ACT,,Y,,09/05/2005
642,410000024481,,437525,555748,-1.41645000000,54.89507000000,WOODVILLE CRES-ETTRICK GROVE,W,W,WOODVILLE CRESCENT,35M WEST OF ETTRICK GROVE CROSS ROAD S,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
643,410000024482,,437254,555723,-1.42068000000,54.89487000000,WOODVILLE CRESCENT HIGH BARNES,NW,NW,WOODVILLE CRESCENT,OUTSIDE OATLANDS ROAD JUNCTION,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
644,410000024483,,437177,555851,-1.42186000000,54.89602000000,WOODVILLE CRES H/BARNES N,N,N,WOODVILLE CRESCENT,NORTH OF WAVENDON CRESCENT JUNCTION,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
645,410000024484,,437445,555733,-1.41770000000,54.89494000000,WOODVILLE CRES H/BARNES E,E,E,WOODVILLE CRESCENT,OUTSIDE BELDENE JUNCTION,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
646,410000024488,,439103,556588,-1.39173000000,54.90250000000,ROYAL COURTS,E,E,NEW DURHAM ROAD,OUTSIDESUBWAY LEADINGTO UNIVERSITY METRO STATION,E0057917,Sunderland (Sunderland Urban Area),Sunderland Urban Area,,SL,SUNDERLAND,BCT,MKD,PPT,ACT,,Y,,13/05/2005
647,410000024489,,438716,556561,-1.39777000000,54.90229000000,WESTERN HILL,N,N,WESTERN HILL,OUTSIDE THE BRAE ENTRANCE,E0031051,Millfield (Sunderland Urban Area),Sunderland Urban Area,,SL,EDEN VALE,BCT,MKD,OTH,ACT,,Y,,10/06/2005
648,410000024490,,438209,556159,-1.40573000000,54.89871000000,CLEVELAND RD S/LAND W/B,W,W,CLEVELAND ROAD,JUNCTION WITH CHATSWORTH STREET,E0030986,Humbledon,,,SL,EDEN VALE,BCT,MKD,OTH,ACT,,Y,,10/06/2005
649,410000024491,,438017,556084,-1.40874000000,54.89805000000,CLEVELAND RD H/BARNS W/B,W,W,CLEVELAND ROAD,OPPOSITE 50M  EAST OF BAKERY,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,10/06/2005
650,410000024492,,437836,556015,-1.41157000000,54.89745000000,CLEVELAND ROAD HIGH BARNES,W,W,CLEVELAND ROAD,JUNCTION WITH COLCHESTER TERRACE CROSS ROADS,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,24/05/2005
651,410000024493,,437681,555955,-1.41399000000,54.89692000000,CLEVELAND RD H/BARNES W/B,W,W,CLEVELAND ROAD,JUNCTION WITH FARNHAM TERRACE CROSS ROADS,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
652,410000024494,,437541,555900,-1.41618000000,54.89644000000,HIGH BARNES,W,W,CLEVELAND ROAD,OPPOSITE HIGH BARNES HOME FOR THE ELDERLY,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,06/02/2005
653,410000024495,,437527,555874,-1.41640000000,54.89620000000,HIGH BARNES,N,N,ETTRICK GROVE,OUTSIDE HIGH BARNES HOME FOR THE ELDERLY,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,21/01/2005
654,410000024496,,437640,555947,-1.41463000000,54.89685000000,CLEVELAND RD H/BARNES E/B,E,E,CLEVELAND ROAD,JUNCTION WITH FARNHAM TERRACE CROSS ROADS,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
655,410000024497,,437797,556008,-1.41218000000,54.89739000000,CLEVELAND ROAD HIGH BARNES,E,E,CLEVELAND ROAD,JUNCTION WITH COLCHESTER TERRACE CROSS ROADS,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
656,410000024498,,438068,556115,-1.40794000000,54.89833000000,CLEVELAND RD S/LAND E/B,E,E,CLEVELAND ROAD,15M EAST OF ORMONDE STREET CROSS ROADS,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
657,410000024499,,438175,556156,-1.40626000000,54.89869000000,CLEVELAND RD S/LAND E/B,E,E,CLEVELAND ROAD,JUNCTION WITH CHATSWORTH STREET,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,21/01/2005
658,410000024500,,436679,555811,-1.42963000000,54.89570000000,HOLBORN ROAD FIRE STATION,S,S,HOLBORN ROAD,OPPOSITE GRINDON FIRE STATION,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,NOOKSIDE,BCT,MKD,OTH,ACT,,Y,,06/02/2005
659,410000024501,,436708,556039,-1.42915000000,54.89775000000,HOLBORN ROAD-HEXHAM ROAD,S,S,HOLBORN ROAD,30M SOUTH OF HEXHAM ROAD,E0030747,Barnes Park,Sunderland Urban Area,,SL,NOOKSIDE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
660,410000024502,,436734,556236,-1.42872000000,54.89951000000,HOLBORN ROAD-HARTFORD ROAD,N,N,HOLBORN ROAD,OUTSIDE HARTFORD ROAD JUNCTION,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
661,410000024503,,436759,556419,-1.42831000000,54.90116000000,HAVELOCK COUNCIL OFFICES,S,S,HOLBORN ROAD,OPPOSITE THE ROUND ROBIN PUBLIC HOUSE,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,PPT,ACT,,Y,,31/01/2005
662,410000024504,,436809,556770,-1.42748000000,54.90431000000,FRONT RD FORD EST S/B,S,S,FRONT ROAD,SOUTH OF FORDFIELD ROAD,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,FORD ESTATE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
663,410000024505,,436775,556945,-1.42799000000,54.90588000000,FRONT RD FORD EST S/B,S,S,FRONT ROAD,OPPOSITE HAVELOCK PRIMARY SCHOOL,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,FORD ESTATE,BCT,MKD,OTH,ACT,,Y,,02/02/2005
664,410000024506,,436756,556992,-1.42828000000,54.90631000000,FRONT RD FORD EST N/B,N,N,FRONT ROAD,OUTSIDE FORBECK ROAD JUNCTION,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,FORD ESTATE,BCT,MKD,OTH,ACT,,Y,,07/07/2005
665,410000024507,,436796,556834,-1.42768000000,54.90488000000,FRONT RD FORD EST N/B,N,N,FRONT ROAD,OUTSIDE HAVERLOCK PRIMARY SCHOOL,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,FORD ESTATE,BCT,MKD,OTH,ACT,,Y,,02/02/2005
666,410000024508,,436763,556513,-1.42823000000,54.90200000000,HAVELOCK COUNCIL OFFICES,N,N,FRONT ROAD,OUTSIDE BETHSEDA FREE CHURCH,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,PPT,ACT,,Y,,31/01/2005
667,410000024509,,436730,556274,-1.42878000000,54.89986000000,HOLBORN RD HYLTON N/B,N,N,HOLBORN ROAD,OPPOSITE HARTFORD ROAD JUNCTION,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
668,410000024510,,436700,556048,-1.42927000000,54.89783000000,HOLBORN ROAD-HENLEY ROAD,N,N,HOLBURN ROAD,OUTSIDE HENLEY ROAD JUNCTION,E0030747,Barnes Park,Sunderland Urban Area,,SL,NOOKSIDE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
669,410000024511,,436681,555903,-1.42959000000,54.89653000000,HOLBORN ROAD,N,N,HOLBORN ROAD,OUTSIDE HOLBORN SQUARE,E0030747,Barnes Park,Sunderland Urban Area,,SL,NOOKSIDE,BCT,MKD,OTH,ACT,,Y,,31/01/2005
670,410000024512,,436929,555358,-1.42579000000,54.89161000000,SPRINGWELL SOMERSET ROAD,SE,SE,SPRINGWELL ROAD,45M S/E OPPOSITE SOMERSET ROAD,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,31/01/2005
671,410000024513,,437154,555171,-1.42231000000,54.88991000000,SPRINGWELL RD S/WELL S/B,SE,SE,SPRINGWELL ROAD,OPPOSITE ST MARY THE VIRGIN  CHURCH,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,07/07/2005
672,410000024515,,437266,555056,-1.42058000000,54.88887000000,PROSPECT HOTEL,NW,NW,SPRINGWELL ROAD,OPPOSITE THE PROSPECT HOTEL 75M N/W,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,31/01/2005
673,410000024516,,437174,555135,-1.42200000000,54.88959000000,SPRINGWELL RD S/WELL N/B,N,N,SPRINGWELL ROAD,OUTSIDE ST MARY THE VIRGIN CHURCH,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,31/01/2005
674,410000024517,,436914,555346,-1.42603000000,54.89150000000,SPRINGWELL SOMERSET ROAD,NW,NW,SPRINGWELL ROAD,45M S/E OF SOMERSET ROAD,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,31/01/2005
675,410000024518,,437185,555074,-1.42184000000,54.88904000000,SUNNINGDALE RD S/WELL W/B,SW,SW,SUNNINGDALE ROAD,OPPOSITE ST MARY THE VIRGIN CHURCH,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,31/01/2005
676,410000024519,,437061,555027,-1.42378000000,54.88863000000,SPRINGWELL SHOPS,W,W,SUNNINGDALE ROAD,OPPOSITE POST OFFICE,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,31/01/2005
677,410000024520,,437010,555034,-1.42457000000,54.88869000000,SPRINGWELL SHOPS,E,E,SUNNINGDALE ROAD,OUTSIDE POST OFFICE,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,PPT,ACT,,Y,,24/02/2005
678,410000024521,,437183,555085,-1.42187000000,54.88914000000,SUNNINGDALE RD S/WELL E/B,NE,NE,SUNNINGDALE ROAD,OUTSIDE ST MARY THE VIRGIN CHURCH,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,31/01/2005
679,410000024522,,436788,555270,-1.42800000000,54.89083000000,SPRINGWELL SOMERSET ROAD,SW,SW,SOMERSET ROAD,OUTSIDE SEATON ROAD JUNCTION,E0030747,Barnes Park,Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,31/01/2005
680,410000024523,,436651,555101,-1.43016000000,54.88932000000,SOMERSET RD SPRINGWELL S/,S,S,SOMERSET ROAD,OPPOSITE GRINDON LANE YOUTH CENTRE,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,31/01/2005
681,410000024524,,436410,555232,-1.43390000000,54.89052000000,GLENEAGLES ROAD-GRINDON LANE,W,W,GLENEAGLES ROAD,OPPOSITE BETHANY MEMORIAL METHODIST CHURCH,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,24/05/2005
682,410000024525,,436218,555138,-1.43690000000,54.88969000000,GLENEAGLES RD GRINDON W/B,W,W,GLENEAGLES ROAD,OPPOSITE GALASHIELS ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
683,410000024526,,436052,555000,-1.43951000000,54.88846000000,GLENEAGLES RD GRINDON E/B,NE,NE,GLENEAGLES ROAD,OPPOSITE GAINSBOROUGH ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
684,410000024527,,436255,555164,-1.43632000000,54.88992000000,GLENEAGLES RD GRINDON E/B,E,E,GLENEAGLES ROAD,OUTSIDE GALSWORTHY ROAD JUNCTION,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,31/01/2005
474,410000024247,,438121,556427,-1.40707000000,54.90113000000,ROYAL HOSPITAL CHESTER ROAD,SW,SW,CHESTER ROAD,OPPOSITE SUNDERLAND ROYAL HOSPITAL,E0031051,Millfield (Sunderland Urban Area),Sunderland Urban Area,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,10/06/2005
475,410000024248,,437612,556171,-1.41504000000,54.89887000000,CHESTER RD S/LAND W/B,NE,NE,CHESTER ROAD,OPPOSITE BISHOPWEARMOUTH CEMETERY/ LODGE,E0030892,Ford (Sunderland Urban Area),Sunderland Urban Area,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,10/06/2005
476,410000024249,,437356,556027,-1.41905000000,54.89759000000,CHESTER ROAD,NE,NE,CHESTER ROAD,OPPOSITE SUNDERLAND CREMATORIUM,E0030986,Humbledon,,,SL,HIGH BARNES,BCT,MKD,OTH,ACT,,Y,,10/06/2005
477,410000024250,,437029,555854,-1.42417000000,54.89606000000,SUNDERLAND CREMATORIUM,W,W,THE BROADWAY,100M WEST OPPOSITE SUNDERLAND CREMATORIUM,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,HIGH BARNES,BCT,MKD,PPT,ACT,,Y,,10/06/2005
478,410000024251,,436859,555787,-1.42683000000,54.89547000000,THE BROADWAY-BROADMAYNE AVENUE,SW,SW,THE BROADWAY,OPPOSITE BROADMAYNE AVENUE,E0030747,Barnes Park,Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,OTH,ACT,,Y,,10/06/2005
479,410000024252,,436652,555698,-1.43007000000,54.89469000000,THE BROADWAY GRINDON,SW,SW,THE BROADWAY,OUTSIDE BROADWAY HOUSE AGED PERSONS HOME,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
480,410000024253,,436440,555609,-1.43338000000,54.89390000000,THE BROADWAY GRINDON,SW,SW,THE BROADWAY,50M SOUTH WEST OF GLENLEIGH DRIVE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
481,410000024254,,436123,555468,-1.43834000000,54.89266000000,CHESTER ROAD-GRINDON MILL,SW,SW,CHESTER ROAD,WEST OF GRINDON MILL PUBLIC HOUSE AND BP GARAGE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,31/01/2005
482,410000024255,,435588,555270,-1.44671000000,54.89092000000,CHESTER RD PENNYWELL W/B,W,W,CHESTER ROAD,OUTSIDE NO.165 CHESTER ROAD,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,OTH,ACT,,Y,,10/06/2005
483,410000024256,,435285,555231,-1.45144000000,54.89059000000,PENNYWELL INDUSTRIAL ESTATE,W,W,CHESTER ROAD,OPPOSITE PENNYWELL INDUSTRIAL ESTATE,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,PPT,ACT,,Y,,24/02/2005
484,410000024257,,435302,555258,-1.45117000000,54.89083000000,PENNYWELL INDUSTRIAL ESTATE,E,E,CHESTER ROAD,OUTSIDE THE PENNYWELL INDUSTRIAL ESTATE,E0031118,Pennywell,Sunderland Urban Area,,SL,PENNYWELL,BCT,MKD,PPT,ACT,,Y,,24/02/2005
485,410000024258,,435672,555310,-1.44539000000,54.89127000000,CHESTER ROAD,E,E,CHESTER ROAD,100M WEST OPPOSITE GREENWOOD ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
486,410000024259,,436134,555503,-1.43817000000,54.89297000000,CHESTER ROAD-GRINDON MILL,E,E,GRINDON MILL,OPPOSITE BP GARAGE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,07/06/2005
487,410000024260,,436507,555650,-1.43233000000,54.89427000000,THE BROADWAY GRINDON,E,E,THE BROADWAY,OUTSIDE GLASBURY AVENUE JUNCTION,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
488,410000024261,,436803,555777,-1.42770000000,54.89539000000,THE BROADWAY-BROADMAYNE AVENUE,NE,NE,THE BROADWAY,OUTSIDE BROADMAYNE AVENUE,E0030747,Barnes Park,Sunderland Urban Area,,SL,HYLTON LANE ESTATE,BCT,MKD,OTH,ACT,,Y,,10/06/2005
